14.692;1.286;17.762;-22.0
14.682;12.853;17.756;-22.0
14.663;12.844;17.742;-22.0
14.663;12.844;17.742;-22.0
14.586;12.782;17.685;-22.0
14.586;12.782;17.685;-22.0
14.465;12.685;17.594;-22.0
14.465;12.685;17.594;-22.0
1.439;12.626;17.537;-22.0
14.233;12.502;17.416;-22.0
14.233;12.502;17.416;-22.0
14.233;12.502;17.416;-22.0
13.934;12.273;17.177;-22.0
13.934;12.273;17.177;-22.0
13.934;12.273;17.177;-22.0
13.673;1.208;16.961;-22.0
13.526;11.974;16.835;-22.0
13.526;11.974;16.835;-22.0
19.882;11.653;16.411;0.0
19.882;11.653;16.411;0.0
19.704;11.548;16.253;0.0
19.272;11.248;15.971;0.0
19.272;11.248;15.971;0.0
19.272;11.248;15.971;0.0
18.641;10.829;15.573;0.0
18.641;10.829;15.573;0.0
18.641;10.829;15.573;0.0
17.884;10.359;15.118;0.0
17.884;10.359;15.118;0.0
17.617;10.202;14.965;0.0
16.973;10.342;14.609;0.0
16.973;10.342;14.609;0.0
16.973;10.342;14.609;0.0
2.282;0.9441;17.737;0.0
2.282;0.9441;17.737;0.0
2.282;0.9441;17.737;0.0
21.867;0.865;17.002;0.0
21.867;0.865;17.002;0.0
21.504;0.836;16.729;0.0
21.504;0.836;16.729;0.0
20.846;0.7853;16.244;0.0
20.846;0.7853;16.244;0.0
20.171;0.7364;15.761;0.0
19.456;0.6887;15.267;0.0
19.456;0.6887;15.267;0.0
19.456;0.6887;15.267;0.0
25.658;0.6491;14.823;0.0
25.325;11.849;14.615;0.0
25.325;11.849;14.615;0.0
24.368;1.101;1.405;0.0
24.368;1.101;1.405;0.0
2.402;10.712;13.856;0.0
23.334;10.136;17.406;0.0
23.334;10.136;17.406;0.0
23.334;10.136;17.406;0.0
22.337;0.9333;16.598;0.0
22.337;0.9333;16.598;0.0
22.337;0.9333;16.598;0.0
27.146;0.8648;15.886;0.0
27.146;0.8648;15.886;0.0
26.813;0.8412;15.632;0.0
26.118;0.7947;15.116;0.0
26.118;0.7947;15.116;0.0
26.118;0.7947;15.116;0.0
25.265;0.7436;14.506;0.0
25.265;0.7436;14.506;0.0
25.265;0.7436;14.506;0.0
25.467;12.192;13.882;0.0
25.467;12.192;13.882;0.0
25.124;11.898;13.664;0.0
24.474;11.351;13.267;0.0
24.474;11.351;13.267;0.0
24.474;11.351;13.267;0.0
28.728;10.594;12.741;0.0
28.728;10.594;12.741;0.0
28.395;1.034;16.556;0.0
27.687;0.9817;15.978;0.0
27.687;0.9817;15.978;0.0
27.687;0.9817;15.978;0.0
26.773;0.9187;15.251;0.0
26.773;0.9187;15.251;0.0
26.773;0.9187;15.251;0.0
25.829;0.8598;14.526;0.0
25.829;0.8598;14.526;0.0
25.829;0.8598;14.526;0.0
24.831;13.348;13.794;0.0
24.831;13.348;13.794;0.0
24.831;13.348;13.794;0.0
23.864;12.534;13.123;0.0
23.864;12.534;13.123;0.0
23.864;12.534;13.123;0.0
23.184;11.979;12.679;0.0
22.864;11.725;12.479;0.0
22.864;11.725;12.479;0.0
28.285;11.002;11.928;0.0
28.285;11.002;11.928;0.0
28.285;11.002;11.928;0.0
27.307;10.327;15.355;0.0
27.307;10.327;15.355;0.0
27.307;10.327;15.355;0.0
26.272;0.9676;14.516;0.0
26.272;0.9676;14.516;0.0
26.272;0.9676;14.516;0.0
2.528;14.438;13.742;0.0
2.528;14.438;13.742;0.0
2.528;14.438;13.742;0.0
24.638;13.908;13.258;0.0
23.979;13.376;12.779;0.0
23.979;13.376;12.779;0.0
23.621;13.092;12.526;0.0
22.917;12.548;12.047;0.0
22.917;12.548;12.047;0.0
22.917;12.548;12.047;0.0
22.012;11.879;11.471;0.0
22.012;11.879;11.471;0.0
21.665;11.632;11.264;0.0
20.956;11.147;10.865;0.0
20.956;11.147;10.865;0.0
20.604;10.918;14.809;0.0
26.321;10.508;14.232;0.0
26.321;10.508;14.232;0.0
26.321;10.508;14.232;0.0
25.365;15.203;13.455;0.0
25.365;15.203;13.455;0.0
25.365;15.203;13.455;0.0
2.448;14.499;1.276;0.0
2.448;14.499;1.276;0.0
2.448;14.499;1.276;0.0
23.458;13.717;11.994;0.0
23.458;13.717;11.994;0.0
23.458;13.717;11.994;0.0
22.434;1.297;11.272;0.0
22.434;1.297;11.272;0.0
22.434;1.297;11.272;0.0
2.145;12.296;10.633;0.0
2.145;12.296;10.633;0.0
21.104;12.071;10.423;0.0
20.517;11.703;10.085;0.0
20.517;11.703;10.085;0.0
20.517;11.703;10.085;0.0
19.554;16.087;13.682;0.0
19.554;16.087;13.682;0.0
19.554;16.087;13.682;0.0
18.562;20.528;1.282;22.0
18.562;20.528;1.282;22.0
19.863;19.968;12.313;22.0
19.562;19.688;12.123;22.0
19.562;19.688;12.123;22.0
18.917;14.428;11.747;0.0
18.917;14.428;11.747;0.0
18.628;14.211;11.593;0.0
17.953;18.226;1.119;22.0
17.953;18.226;1.119;22.0
17.663;17.987;11.025;22.0
19.753;17.373;15.624;0.0
19.753;17.373;15.624;0.0
19.753;17.373;15.624;0.0
19.753;17.373;15.624;0.0
19.753;17.373;15.624;0.0
19.753;17.373;15.624;0.0
17.812;15.738;14.295;0.0
17.812;15.738;14.295;0.0
1.747;15.467;14.072;0.0
1.68;14.942;13.649;0.0
1.68;14.942;13.649;0.0
16.489;14.704;1.346;0.0
16.489;14.704;1.346;0.0
15.838;14.214;13.082;0.0
15.533;1.399;12.912;0.0
14.835;13.489;12.797;0.0
14.835;13.489;12.797;0.0
14.158;13.022;12.244;0.0
14.158;13.022;12.244;0.0
13.859;12.822;12.005;0.0
13.197;12.397;11.486;0.0
13.197;12.397;11.486;0.0
1.98;12.219;11.266;0.0
19.172;11.862;10.817;0.0
19.172;11.862;10.817;0.0
18.495;16.159;10.357;0.0
18.167;15.958;10.144;0.0
18.167;15.958;10.144;0.0
17.492;1.556;0.9729;0.0
17.492;1.556;0.9729;0.0
1.72;15.394;0.956;0.0
16.587;19.728;0.9877;22.0
16.587;19.728;0.9877;22.0
1.627;19.533;0.9588;22.0
18.648;18.981;0.9069;22.0
18.648;18.981;0.9069;22.0
18.648;18.981;0.9069;22.0
1.78;1.382;0.85;0.0
1.78;1.382;0.85;0.0
17.514;13.624;0.8324;0.0
20.532;17.657;0.7955;0.0
20.532;17.657;0.7955;0.0
20.532;17.657;0.7955;0.0
19.532;17.022;13.395;0.0
19.532;17.022;13.395;0.0
19.204;16.822;13.145;0.0
18.472;16.391;12.601;0.0
18.472;16.391;12.601;0.0
18.472;16.391;12.601;0.0
17.472;20.194;11.894;22.0
17.472;20.194;11.894;22.0
17.472;20.194;11.894;22.0
16.581;15.246;11.389;0.0
16.581;15.246;11.389;0.0
16.581;15.246;11.389;0.0
19.619;18.823;1.258;0.0
19.619;18.823;1.258;0.0
19.619;18.823;1.258;0.0
18.615;18.175;11.801;0.0
18.615;18.175;11.801;0.0
18.615;18.175;11.801;0.0
17.611;17.562;11.062;0.0
17.611;17.562;11.062;0.0
17.251;17.352;10.808;22.0
16.553;16.959;10.336;22.0
16.553;16.959;10.336;22.0
16.553;16.959;10.336;22.0
1.99;16.307;1.216;0.0
1.99;16.307;1.216;0.0
1.99;16.307;1.216;0.0
19.016;15.746;11.477;0.0
19.016;15.746;11.477;0.0
18.649;15.536;11.197;0.0
17.997;18.972;10.714;22.0
17.997;18.972;10.714;22.0
17.997;18.972;10.714;22.0
17.114;18.237;10.169;22.0
17.114;18.237;10.169;22.0
17.114;18.237;10.169;22.0
19.119;14.062;12.564;0.0
19.119;14.062;12.564;0.0
19.119;14.062;12.564;0.0
1.832;13.602;11.998;0.0
1.832;13.602;11.998;0.0
1.832;13.602;11.998;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
1.741;16.325;11.375;0.0
